visit_id,visited_at,time_slot,booth,category,grade,spent_won,wait_min,satisfaction
V072603,2026-09-18 13:43:00,13:00,슬러시 카페,음식,1,2000,7,4.7
V072604,2026-09-18 10:07:00,10:00,떡볶이 가게,음식,2,3000,7,4.4
V072605,2026-09-18 12:39:00,12:00,다트 챌린지,게임,1,0,6,4.7
V072606,2026-09-18 10:44:00,10:00,사진 부스,체험,3,2000,3,5.0
V072607,2026-09-18 16:21:00,16:00,사진 부스,체험,1,2000,3,5.0
V072608,2026-09-18 15:40:00,15:00,사진 부스,체험,2,2000,9,4.7
V072609,2026-09-18 12:57:00,12:00,사진 부스,체험,3,2000,6,5.0
V072610,2026-09-18 15:52:00,15:00,떡볶이 가게,음식,1,3000,11,4.5
V072611,2026-09-18 13:33:00,13:00,떡볶이 가게,음식,1,3000,12,4.4
V072612,2026-09-18 12:57:00,12:00,슬러시 카페,음식,2,2000,1,4.8
V072613,2026-09-18 13:16:00,13:00,다트 챌린지,게임,2,1000,3,4.8
V072614,2026-09-18 14:00:00,14:00,떡볶이 가게,음식,3,3000,11,4.5
V072615,2026-09-18 13:42:00,13:00,캘리그라피 체험,체험,2,0,7,5.0
V072616,2026-09-18 14:58:00,14:00,사진 부스,체험,3,0,7,4.5
V072617,2026-09-18 11:40:00,11:00,다트 챌린지,게임,2,1000,3,4.9
V072618,2026-09-18 13:45:00,13:00,방탈출 게임,게임,1,1000,22,3.4
V072619,2026-09-18 15:54:00,15:00,떡볶이 가게,음식,2,3000,11,4.3
V072620,2026-09-18 14:05:00,14:00,사진 부스,체험,3,2000,11,4.1
V072621,2026-09-18 14:02:00,14:00,슬러시 카페,음식,2,2000,6,4.9
V072622,2026-09-18 16:42:00,16:00,떡볶이 가게,음식,3,3000,7,4.7
V072623,2026-09-18 10:26:00,10:00,슬러시 카페,음식,3,2000,6,4.8
V072624,2026-09-18 14:38:00,14:00,슬러시 카페,음식,2,2000,7,4.0
V072625,2026-09-18 11:22:00,11:00,사진 부스,체험,3,2000,5,4.6
V072626,2026-09-18 14:18:00,14:00,다트 챌린지,게임,3,1000,3,4.7
V072627,2026-09-18 12:59:00,12:00,슬러시 카페,음식,2,2000,5,5.0
V072628,2026-09-18 16:19:00,16:00,떡볶이 가게,음식,1,3000,5,5.0
V072629,2026-09-18 13:32:00,13:00,다트 챌린지,게임,1,1000,7,4.2
V072630,2026-09-18 12:07:00,12:00,슬러시 카페,음식,3,2000,9,5.0
V072631,2026-09-18 12:09:00,12:00,캘리그라피 체험,체험,2,1500,6,5.0
V072632,2026-09-18 16:02:00,16:00,떡볶이 가게,음식,1,0,5,5.0
V072633,2026-09-18 13:52:00,13:00,캘리그라피 체험,체험,1,1500,3,5.0
V072634,2026-09-18 12:46:00,12:00,떡볶이 가게,음식,2,3000,9,4.4
V072635,2026-09-18 13:03:00,13:00,방탈출 게임,게임,1,0,14,4.1
V072636,2026-09-18 14:29:00,14:00,슬러시 카페,음식,3,0,6,4.6
V072637,2026-09-18 13:14:00,13:00,사진 부스,체험,1,2000,10,4.4
V072638,2026-09-18 14:47:00,14:00,방탈출 게임,게임,1,1000,17,4.1
V072639,2026-09-18 12:35:00,12:00,떡볶이 가게,음식,1,3000,8,4.5
V072640,2026-09-18 12:48:00,12:00,다트 챌린지,게임,3,1000,8,5.0
V072641,2026-09-18 13:37:00,13:00,떡볶이 가게,음식,3,3000,10,5.0
V072642,2026-09-18 13:15:00,13:00,떡볶이 가게,음식,3,3000,7,4.7
V072643,2026-09-18 13:44:00,13:00,캘리그라피 체험,체험,3,1500,4,4.7
V072644,2026-09-18 12:38:00,12:00,방탈출 게임,게임,2,1000,14,3.9
V072645,2026-09-18 13:19:00,13:00,떡볶이 가게,음식,1,3000,9,4.3
V072646,2026-09-18 13:21:00,13:00,다트 챌린지,게임,1,0,5,4.4
V072647,2026-09-18 12:30:00,12:00,떡볶이 가게,음식,2,3000,16,4.1
V072648,2026-09-18 15:03:00,15:00,캘리그라피 체험,체험,1,1500,6,5.0
V072649,2026-09-18 14:52:00,14:00,슬러시 카페,음식,1,2000,5,5.0
V072650,2026-09-18 14:40:00,14:00,사진 부스,체험,2,2000,8,4.3
V072651,2026-09-18 15:27:00,15:00,방탈출 게임,게임,2,0,9,4.9
V072652,2026-09-18 14:58:00,14:00,떡볶이 가게,음식,2,3000,8,4.7
V072653,2026-09-18 14:22:00,14:00,떡볶이 가게,음식,1,3000,11,4.5
V072654,2026-09-18 13:22:00,13:00,다트 챌린지,게임,1,0,7,4.4
V072655,2026-09-18 13:45:00,13:00,슬러시 카페,음식,1,2000,8,4.1
V072656,2026-09-18 14:43:00,14:00,다트 챌린지,게임,2,0,4,5.0
V072657,2026-09-18 11:01:00,11:00,방탈출 게임,게임,2,1000,8,4.5
V072658,2026-09-18 11:42:00,11:00,다트 챌린지,게임,3,1000,3,5.0
V072659,2026-09-18 13:19:00,13:00,슬러시 카페,음식,3,2000,4,5.0
V072660,2026-09-18 10:16:00,10:00,방탈출 게임,게임,3,1000,8,4.7
V072661,2026-09-18 11:10:00,11:00,슬러시 카페,음식,2,2000,9,4.2
V072662,2026-09-18 13:35:00,13:00,방탈출 게임,게임,3,1000,18,4.2
V072663,2026-09-18 15:16:00,15:00,슬러시 카페,음식,2,2000,5,5.0
V072664,2026-09-18 12:20:00,12:00,떡볶이 가게,음식,1,0,9,4.2
V072665,2026-09-18 14:10:00,14:00,떡볶이 가게,음식,2,3000,9,4.9
V072666,2026-09-18 15:21:00,15:00,떡볶이 가게,음식,1,3000,8,4.2
V072667,2026-09-18 15:52:00,15:00,방탈출 게임,게임,3,1000,11,4.3
V072668,2026-09-18 13:13:00,13:00,사진 부스,체험,2,2000,12,4.4
V072669,2026-09-18 10:59:00,10:00,슬러시 카페,음식,3,2000,6,4.2
V072670,2026-09-18 14:08:00,14:00,캘리그라피 체험,체험,3,1500,6,4.6
V072671,2026-09-18 12:17:00,12:00,다트 챌린지,게임,3,1000,7,4.9
V072672,2026-09-18 12:32:00,12:00,방탈출 게임,게임,2,1000,13,4.2
V072673,2026-09-18 13:21:00,13:00,다트 챌린지,게임,2,1000,7,4.6
V072674,2026-09-18 13:06:00,13:00,다트 챌린지,게임,1,1000,5,4.6
V072675,2026-09-18 13:56:00,13:00,사진 부스,체험,2,2000,7,4.8
V072676,2026-09-18 16:31:00,16:00,캘리그라피 체험,체험,3,1500,4,4.8
V072677,2026-09-18 13:45:00,13:00,다트 챌린지,게임,2,1000,7,4.9
V072678,2026-09-18 10:05:00,10:00,캘리그라피 체험,체험,3,0,1,5.0
V072679,2026-09-18 14:49:00,14:00,떡볶이 가게,음식,2,0,9,4.5
V072680,2026-09-18 15:11:00,15:00,캘리그라피 체험,체험,3,1500,4,4.7
V072681,2026-09-18 10:34:00,10:00,떡볶이 가게,음식,3,3000,9,4.5
V072682,2026-09-18 11:05:00,11:00,슬러시 카페,음식,3,2000,2,5.0
V072683,2026-09-18 14:28:00,14:00,떡볶이 가게,음식,1,0,12,4.3
V072684,2026-09-18 14:54:00,14:00,사진 부스,체험,1,2000,7,5.0
V072685,2026-09-18 15:40:00,15:00,방탈출 게임,게임,1,1000,12,4.5
V072686,2026-09-18 14:52:00,14:00,사진 부스,체험,3,2000,12,4.6
V072687,2026-09-18 11:57:00,11:00,방탈출 게임,게임,3,1000,13,4.6
V072688,2026-09-18 12:27:00,12:00,다트 챌린지,게임,2,1000,5,5.0
V072689,2026-09-18 13:00:00,13:00,사진 부스,체험,3,2000,15,4.2
V072690,2026-09-18 15:01:00,15:00,다트 챌린지,게임,1,1000,0,5.0
V072691,2026-09-18 11:09:00,11:00,방탈출 게임,게임,3,1000,14,4.3
V072692,2026-09-18 12:32:00,12:00,방탈출 게임,게임,1,1000,17,4.2
V072693,2026-09-18 15:55:00,15:00,사진 부스,체험,3,0,11,4.1
V072694,2026-09-18 16:06:00,16:00,방탈출 게임,게임,1,1000,8,4.6
V072695,2026-09-18 15:14:00,15:00,다트 챌린지,게임,3,0,8,4.5
V072696,2026-09-18 13:34:00,13:00,사진 부스,체험,2,2000,11,4.3
V072697,2026-09-18 12:52:00,12:00,떡볶이 가게,음식,2,3000,13,4.2
V072698,2026-09-18 12:47:00,12:00,다트 챌린지,게임,3,1000,1,5.0
V072699,2026-09-18 13:25:00,13:00,다트 챌린지,게임,1,1000,5,5.0
V072700,2026-09-18 13:47:00,13:00,사진 부스,체험,2,2000,7,4.3
V072701,2026-09-18 15:33:00,15:00,슬러시 카페,음식,1,2000,10,4.1
V072702,2026-09-18 14:28:00,14:00,떡볶이 가게,음식,3,3000,7,4.6
V072703,2026-09-18 12:12:00,12:00,떡볶이 가게,음식,3,3000,10,4.5
V072704,2026-09-18 15:09:00,15:00,다트 챌린지,게임,3,0,4,5.0
V072705,2026-09-18 14:48:00,14:00,방탈출 게임,게임,1,0,17,4.1
V072706,2026-09-18 16:06:00,16:00,사진 부스,체험,3,2000,6,5.0
V072707,2026-09-18 13:23:00,13:00,슬러시 카페,음식,1,2000,6,4.6
V072708,2026-09-18 15:28:00,15:00,떡볶이 가게,음식,3,3000,12,4.3
V072709,2026-09-18 13:16:00,13:00,사진 부스,체험,1,2000,8,4.8
V072710,2026-09-18 14:47:00,14:00,슬러시 카페,음식,1,2000,7,4.7
V072711,2026-09-18 15:39:00,15:00,캘리그라피 체험,체험,1,1500,3,4.9
V072712,2026-09-18 11:59:00,11:00,캘리그라피 체험,체험,3,1500,5,5.0
V072713,2026-09-18 13:43:00,13:00,다트 챌린지,게임,1,1000,3,4.7
V072714,2026-09-18 16:31:00,16:00,다트 챌린지,게임,3,0,3,4.5
V072715,2026-09-18 14:22:00,14:00,사진 부스,체험,2,2000,6,4.8
V072716,2026-09-18 13:40:00,13:00,다트 챌린지,게임,1,1000,8,4.5
V072717,2026-09-18 13:18:00,13:00,사진 부스,체험,2,2000,9,4.7
V072718,2026-09-18 12:08:00,12:00,사진 부스,체험,3,0,5,5.0
V072719,2026-09-18 14:57:00,14:00,슬러시 카페,음식,1,2000,7,4.8
V072720,2026-09-18 14:39:00,14:00,다트 챌린지,게임,2,1000,3,5.0
V072721,2026-09-18 12:37:00,12:00,방탈출 게임,게임,3,1000,15,3.7
V072722,2026-09-18 13:11:00,13:00,슬러시 카페,음식,1,2000,4,4.6
V072723,2026-09-18 14:23:00,14:00,슬러시 카페,음식,3,2000,7,4.7
V072724,2026-09-18 15:54:00,15:00,슬러시 카페,음식,1,2000,7,4.9
V072725,2026-09-18 16:24:00,16:00,사진 부스,체험,1,2000,4,4.8
V072726,2026-09-18 12:47:00,12:00,다트 챌린지,게임,3,1000,6,4.9
V072727,2026-09-18 14:55:00,14:00,다트 챌린지,게임,3,0,4,4.8
V072728,2026-09-18 12:42:00,12:00,캘리그라피 체험,체험,2,0,0,4.7
V072729,2026-09-18 12:38:00,12:00,사진 부스,체험,2,0,6,4.7
V072730,2026-09-18 14:51:00,14:00,사진 부스,체험,2,2000,5,5.0
V072731,2026-09-18 13:01:00,13:00,떡볶이 가게,음식,3,3000,15,4.5
V072732,2026-09-18 13:23:00,13:00,떡볶이 가게,음식,3,3000,10,4.8
V072733,2026-09-18 14:17:00,14:00,슬러시 카페,음식,1,2000,6,5.0
V072734,2026-09-18 13:25:00,13:00,다트 챌린지,게임,3,1000,5,4.5
V072735,2026-09-18 14:54:00,14:00,슬러시 카페,음식,3,2000,7,4.9
V072736,2026-09-18 14:36:00,14:00,슬러시 카페,음식,3,2000,6,4.6
V072737,2026-09-18 13:33:00,13:00,슬러시 카페,음식,2,2000,10,4.3
V072738,2026-09-18 15:22:00,15:00,떡볶이 가게,음식,3,3000,5,5.0
V072739,2026-09-18 11:17:00,11:00,방탈출 게임,게임,3,0,5,4.9
V072740,2026-09-18 14:36:00,14:00,방탈출 게임,게임,1,1000,17,3.9
V072741,2026-09-18 16:55:00,16:00,슬러시 카페,음식,1,2000,4,4.9
V072742,2026-09-18 12:32:00,12:00,떡볶이 가게,음식,2,3000,12,4.8
V072743,2026-09-18 12:36:00,12:00,떡볶이 가게,음식,3,3000,13,4.4
V072744,2026-09-18 14:14:00,14:00,떡볶이 가게,음식,2,3000,12,4.3
V072745,2026-09-18 10:22:00,10:00,슬러시 카페,음식,3,2000,8,4.5
V072746,2026-09-18 15:08:00,15:00,슬러시 카페,음식,1,2000,6,4.6
V072747,2026-09-18 11:24:00,11:00,떡볶이 가게,음식,1,0,6,5.0
V072748,2026-09-18 12:36:00,12:00,떡볶이 가게,음식,3,3000,12,3.6
V072749,2026-09-18 14:42:00,14:00,캘리그라피 체험,체험,2,1500,4,4.5
V072750,2026-09-18 11:09:00,11:00,사진 부스,체험,3,0,3,4.9
V072751,2026-09-18 14:35:00,14:00,떡볶이 가게,음식,3,0,10,4.1
V072752,2026-09-18 10:11:00,10:00,방탈출 게임,게임,1,1000,10,4.4
V072753,2026-09-18 16:10:00,16:00,캘리그라피 체험,체험,3,1500,3,4.9
V072754,2026-09-18 15:00:00,15:00,떡볶이 가게,음식,2,3000,8,4.5
V072755,2026-09-18 14:19:00,14:00,떡볶이 가게,음식,3,3000,10,4.2
V072756,2026-09-18 14:37:00,14:00,방탈출 게임,게임,1,1000,18,3.9
V072757,2026-09-18 13:05:00,13:00,사진 부스,체험,2,2000,10,4.2
V072758,2026-09-18 15:18:00,15:00,다트 챌린지,게임,1,1000,2,5.0
V072759,2026-09-18 13:01:00,13:00,사진 부스,체험,3,2000,11,4.5
V072760,2026-09-18 14:54:00,14:00,방탈출 게임,게임,2,1000,15,4.0
V072761,2026-09-18 14:32:00,14:00,사진 부스,체험,1,2000,7,4.5
V072762,2026-09-18 15:53:00,15:00,슬러시 카페,음식,2,2000,4,4.7
V072763,2026-09-18 14:39:00,14:00,떡볶이 가게,음식,2,0,10,4.9
V072764,2026-09-18 14:33:00,14:00,방탈출 게임,게임,1,0,17,4.0
V072765,2026-09-18 13:01:00,13:00,떡볶이 가게,음식,3,3000,14,4.2
V072766,2026-09-18 14:23:00,14:00,떡볶이 가게,음식,1,3000,8,4.5
V072767,2026-09-18 15:43:00,15:00,캘리그라피 체험,체험,3,0,2,5.0
V072768,2026-09-18 14:55:00,14:00,방탈출 게임,게임,2,1000,11,4.4
V072769,2026-09-18 14:21:00,14:00,사진 부스,체험,2,2000,10,4.2
V072770,2026-09-18 11:44:00,11:00,다트 챌린지,게임,3,1000,6,4.5
V072771,2026-09-18 12:16:00,12:00,다트 챌린지,게임,2,0,4,5.0
V072772,2026-09-18 12:00:00,12:00,슬러시 카페,음식,3,0,10,4.5
V072773,2026-09-18 10:49:00,10:00,캘리그라피 체험,체험,2,0,4,4.5
V072774,2026-09-18 12:10:00,12:00,떡볶이 가게,음식,3,3000,10,4.2
V072775,2026-09-18 11:42:00,11:00,다트 챌린지,게임,1,1000,1,5.0
V072776,2026-09-18 11:43:00,11:00,방탈출 게임,게임,1,0,8,4.3
V072777,2026-09-18 14:06:00,14:00,방탈출 게임,게임,1,1000,18,4.0
V072778,2026-09-18 13:22:00,13:00,다트 챌린지,게임,3,1000,6,4.5
V072779,2026-09-18 13:23:00,13:00,다트 챌린지,게임,2,1000,7,4.8
V072780,2026-09-18 16:25:00,16:00,사진 부스,체험,1,2000,3,4.4
V072781,2026-09-18 16:17:00,16:00,떡볶이 가게,음식,1,3000,7,4.7
V072782,2026-09-18 15:39:00,15:00,떡볶이 가게,음식,1,3000,8,4.6
V072783,2026-09-18 14:32:00,14:00,슬러시 카페,음식,3,2000,6,4.9
V072784,2026-09-18 16:23:00,16:00,슬러시 카페,음식,1,2000,2,5.0
V072785,2026-09-18 12:08:00,12:00,다트 챌린지,게임,1,1000,6,4.7
V072786,2026-09-18 16:19:00,16:00,방탈출 게임,게임,1,1000,8,4.5
V072787,2026-09-18 12:44:00,12:00,떡볶이 가게,음식,2,3000,7,4.7
V072788,2026-09-18 15:30:00,15:00,다트 챌린지,게임,1,1000,6,5.0
V072789,2026-09-18 14:32:00,14:00,다트 챌린지,게임,1,1000,5,4.7
V072790,2026-09-18 15:31:00,15:00,슬러시 카페,음식,3,2000,5,4.5
V072791,2026-09-18 12:04:00,12:00,떡볶이 가게,음식,1,3000,8,4.3
V072792,2026-09-18 14:16:00,14:00,사진 부스,체험,2,2000,8,4.5
V072793,2026-09-18 14:53:00,14:00,방탈출 게임,게임,3,0,17,3.8
V072794,2026-09-18 15:52:00,15:00,슬러시 카페,음식,1,2000,7,4.7
V072795,2026-09-18 12:00:00,12:00,사진 부스,체험,1,2000,5,4.6
V072796,2026-09-18 16:27:00,16:00,방탈출 게임,게임,2,0,7,4.1
V072797,2026-09-18 14:20:00,14:00,슬러시 카페,음식,2,2000,5,4.8
V072798,2026-09-18 11:53:00,11:00,떡볶이 가게,음식,2,3000,10,4.7
V072799,2026-09-18 15:34:00,15:00,캘리그라피 체험,체험,3,1500,0,4.7
V072800,2026-09-18 15:57:00,15:00,방탈출 게임,게임,3,0,13,4.3
V072801,2026-09-18 13:32:00,13:00,방탈출 게임,게임,1,0,18,4.4
V072802,2026-09-18 10:17:00,10:00,방탈출 게임,게임,1,0,9,4.5
V072803,2026-09-18 13:35:00,13:00,떡볶이 가게,음식,1,3000,11,4.3
V072804,2026-09-18 15:40:00,15:00,떡볶이 가게,음식,1,3000,7,4.9
V072805,2026-09-18 13:02:00,13:00,방탈출 게임,게임,3,1000,19,4.1
V072806,2026-09-18 12:19:00,12:00,슬러시 카페,음식,2,2000,3,5.0
V072807,2026-09-18 11:13:00,11:00,떡볶이 가게,음식,1,0,8,4.3
V072808,2026-09-18 15:11:00,15:00,슬러시 카페,음식,2,2000,4,4.9
V072809,2026-09-18 13:03:00,13:00,떡볶이 가게,음식,1,3000,12,4.5
V072810,2026-09-18 12:52:00,12:00,캘리그라피 체험,체험,2,1500,1,5.0
V072811,2026-09-18 10:24:00,10:00,사진 부스,체험,3,2000,0,5.0
V072812,2026-09-18 12:45:00,12:00,떡볶이 가게,음식,1,3000,12,4.8
V072813,2026-09-18 14:59:00,14:00,방탈출 게임,게임,2,1000,22,4.0
V072814,2026-09-18 16:57:00,16:00,떡볶이 가게,음식,3,3000,9,4.8
V072815,2026-09-18 15:06:00,15:00,방탈출 게임,게임,1,1000,10,4.5
V072816,2026-09-18 13:49:00,13:00,캘리그라피 체험,체험,2,0,3,4.8
V072817,2026-09-18 13:20:00,13:00,캘리그라피 체험,체험,1,0,6,4.8
V072818,2026-09-18 12:37:00,12:00,떡볶이 가게,음식,1,3000,11,4.3
V072819,2026-09-18 12:58:00,12:00,캘리그라피 체험,체험,2,1500,5,4.5
V072820,2026-09-18 12:07:00,12:00,떡볶이 가게,음식,3,3000,10,4.6
V072821,2026-09-18 12:57:00,12:00,슬러시 카페,음식,3,2000,2,5.0
V072822,2026-09-18 14:35:00,14:00,떡볶이 가게,음식,3,3000,10,4.3
V072823,2026-09-18 15:36:00,15:00,슬러시 카페,음식,1,2000,10,4.2
V072824,2026-09-18 14:13:00,14:00,떡볶이 가게,음식,2,3000,13,4.6
V072825,2026-09-18 10:35:00,10:00,캘리그라피 체험,체험,2,1500,0,5.0
V072826,2026-09-18 13:58:00,13:00,떡볶이 가게,음식,1,3000,9,4.2
V072827,2026-09-18 14:20:00,14:00,다트 챌린지,게임,3,1000,7,4.1
V072828,2026-09-18 14:29:00,14:00,슬러시 카페,음식,2,2000,8,4.1
V072829,2026-09-18 16:49:00,16:00,방탈출 게임,게임,3,1000,8,4.2
V072830,2026-09-18 15:33:00,15:00,사진 부스,체험,1,2000,5,4.6
V072831,2026-09-18 14:07:00,14:00,방탈출 게임,게임,2,0,18,4.1
V072832,2026-09-18 15:10:00,15:00,떡볶이 가게,음식,2,3000,7,4.6
V072833,2026-09-18 14:32:00,14:00,떡볶이 가게,음식,1,3000,12,4.3
V072834,2026-09-18 11:16:00,11:00,사진 부스,체험,1,2000,4,4.7
V072835,2026-09-18 13:41:00,13:00,캘리그라피 체험,체험,2,0,3,5.0
V072836,2026-09-18 13:57:00,13:00,다트 챌린지,게임,3,0,5,4.5
V072837,2026-09-18 12:38:00,12:00,떡볶이 가게,음식,1,3000,10,4.8
V072838,2026-09-18 10:11:00,10:00,떡볶이 가게,음식,1,0,2,5.0
V072839,2026-09-18 14:28:00,14:00,떡볶이 가게,음식,2,0,11,4.5
V072840,2026-09-18 13:17:00,13:00,캘리그라피 체험,체험,2,0,7,4.7
V072841,2026-09-18 13:58:00,13:00,떡볶이 가게,음식,1,0,10,4.5
V072842,2026-09-18 13:56:00,13:00,사진 부스,체험,3,0,8,4.0
V072843,2026-09-18 15:01:00,15:00,방탈출 게임,게임,2,1000,13,4.5
V072844,2026-09-18 13:11:00,13:00,슬러시 카페,음식,3,2000,10,4.7
V072845,2026-09-18 13:09:00,13:00,사진 부스,체험,2,2000,9,5.0
V072846,2026-09-18 13:32:00,13:00,다트 챌린지,게임,1,1000,5,4.5
V072847,2026-09-18 16:13:00,16:00,떡볶이 가게,음식,1,3000,9,4.4
V072848,2026-09-18 12:53:00,12:00,떡볶이 가게,음식,1,3000,8,4.8
V072849,2026-09-18 13:44:00,13:00,다트 챌린지,게임,3,0,8,4.6
V072850,2026-09-18 13:41:00,13:00,떡볶이 가게,음식,1,3000,15,4.3
V072851,2026-09-18 15:01:00,15:00,떡볶이 가게,음식,3,3000,10,4.5
V072852,2026-09-18 15:46:00,15:00,방탈출 게임,게임,1,1000,10,4.7
V072853,2026-09-18 11:15:00,11:00,떡볶이 가게,음식,2,3000,8,4.9
V072854,2026-09-18 13:49:00,13:00,슬러시 카페,음식,1,2000,9,4.4
V072855,2026-09-18 12:15:00,12:00,방탈출 게임,게임,2,1000,13,4.3
V072856,2026-09-18 12:07:00,12:00,사진 부스,체험,2,0,9,4.3
V072857,2026-09-18 16:03:00,16:00,다트 챌린지,게임,1,1000,0,4.7
V072858,2026-09-18 12:43:00,12:00,방탈출 게임,게임,1,1000,11,5.0
V072859,2026-09-18 16:11:00,16:00,캘리그라피 체험,체험,1,1500,2,5.0
V072860,2026-09-18 13:05:00,13:00,다트 챌린지,게임,3,0,7,4.8
V072861,2026-09-18 13:34:00,13:00,다트 챌린지,게임,1,1000,8,4.5
V072862,2026-09-18 12:02:00,12:00,캘리그라피 체험,체험,2,1500,1,5.0
V072863,2026-09-18 10:19:00,10:00,떡볶이 가게,음식,1,3000,5,4.3
V072864,2026-09-18 11:41:00,11:00,슬러시 카페,음식,1,2000,1,5.0
V072865,2026-09-18 12:45:00,12:00,다트 챌린지,게임,1,1000,3,4.5
V072866,2026-09-18 10:59:00,10:00,슬러시 카페,음식,1,2000,2,4.9
V072867,2026-09-18 13:10:00,13:00,방탈출 게임,게임,2,1000,18,4.2
V072868,2026-09-18 12:49:00,12:00,사진 부스,체험,3,0,10,4.8
V072869,2026-09-18 13:14:00,13:00,떡볶이 가게,음식,2,3000,13,4.4
V072870,2026-09-18 12:09:00,12:00,다트 챌린지,게임,1,1000,7,4.7
V072871,2026-09-18 14:18:00,14:00,방탈출 게임,게임,3,1000,13,5.0
V072872,2026-09-18 13:47:00,13:00,슬러시 카페,음식,1,0,5,5.0
V072873,2026-09-18 14:04:00,14:00,방탈출 게임,게임,3,1000,16,4.4
V072874,2026-09-18 13:42:00,13:00,방탈출 게임,게임,1,1000,15,4.6
V072875,2026-09-18 15:08:00,15:00,떡볶이 가게,음식,3,3000,9,5.0
V072876,2026-09-18 11:45:00,11:00,캘리그라피 체험,체험,2,0,4,4.3
V072877,2026-09-18 10:32:00,10:00,떡볶이 가게,음식,2,3000,5,4.6
V072878,2026-09-18 13:27:00,13:00,사진 부스,체험,1,2000,6,4.9
V072879,2026-09-18 13:21:00,13:00,슬러시 카페,음식,2,0,5,4.3
V072880,2026-09-18 13:38:00,13:00,방탈출 게임,게임,3,0,19,4.0
V072881,2026-09-18 16:19:00,16:00,떡볶이 가게,음식,1,3000,6,4.9
V072882,2026-09-18 12:47:00,12:00,방탈출 게임,게임,1,0,16,4.3
V072883,2026-09-18 13:34:00,13:00,방탈출 게임,게임,3,1000,21,4.3
V072884,2026-09-18 12:36:00,12:00,방탈출 게임,게임,1,1000,16,3.9
V072885,2026-09-18 12:48:00,12:00,캘리그라피 체험,체험,1,1500,0,4.9
V072886,2026-09-18 10:43:00,10:00,방탈출 게임,게임,2,1000,6,4.5
V072887,2026-09-18 11:43:00,11:00,캘리그라피 체험,체험,1,1500,0,4.8
V072888,2026-09-18 15:55:00,15:00,슬러시 카페,음식,2,2000,6,4.7
V072889,2026-09-18 13:37:00,13:00,캘리그라피 체험,체험,2,1500,5,5.0
V072890,2026-09-18 15:58:00,15:00,방탈출 게임,게임,1,1000,10,4.6
V072891,2026-09-18 11:19:00,11:00,방탈출 게임,게임,2,1000,12,4.4
V072892,2026-09-18 15:57:00,15:00,캘리그라피 체험,체험,3,1500,6,4.9
V072893,2026-09-18 14:47:00,14:00,떡볶이 가게,음식,1,3000,7,4.2
V072894,2026-09-18 13:02:00,13:00,사진 부스,체험,2,0,6,4.9
V072895,2026-09-18 13:26:00,13:00,사진 부스,체험,3,0,7,4.7
V072896,2026-09-18 15:19:00,15:00,떡볶이 가게,음식,1,3000,7,4.7
V072897,2026-09-18 14:15:00,14:00,떡볶이 가게,음식,2,3000,10,4.3
V072898,2026-09-18 14:44:00,14:00,슬러시 카페,음식,2,2000,7,4.9
V072899,2026-09-18 12:51:00,12:00,떡볶이 가게,음식,2,3000,11,4.5
V072900,2026-09-18 15:24:00,15:00,방탈출 게임,게임,1,0,11,3.9
V072901,2026-09-18 16:03:00,16:00,다트 챌린지,게임,3,1000,2,3.9
V072902,2026-09-18 13:19:00,13:00,방탈출 게임,게임,1,1000,19,4.3
V072903,2026-09-18 12:12:00,12:00,슬러시 카페,음식,2,2000,6,5.0
V072904,2026-09-18 13:02:00,13:00,떡볶이 가게,음식,1,3000,9,4.5
